frame_idx,time_sec,track_id,castor_detected,person_detected,min_person_to_castor_px,min_hand_to_castor_px,near_robot,probable_contact,inside_robot_zone,interaction_score_frame,interaction_label_frame
31013,1034.8004333333333,328,1,1,230.49566509809011,110.92559814453125,1,0,0,26.741434956269437,baixa
31013,1034.8004333333333,333,1,1,201.56022910643816,0.0,1,1,1,80.20051325745389,alta
31014,1034.8338,328,1,1,227.72338308746038,96.07763671875,1,0,0,29.14915081962709,baixa
31014,1034.8338,333,1,1,199.85300586213378,0.0,1,1,1,80.4130515041243,alta
31015,1034.8671666666667,328,1,1,225.84549714275903,91.92636108398438,1,0,0,29.721286375109024,baixa
31015,1034.8671666666667,333,1,1,198.78907087865684,0.0,1,1,1,80.36934440827892,alta
31016,1034.9005333333334,328,1,1,224.2980419898148,90.40878295898438,1,0,0,30.015728247326777,baixa
31016,1034.9005333333334,333,1,1,197.6488018871048,0.0,1,1,1,80.50118257598498,alta
31017,1034.9339,328,1,1,222.74337838870542,88.76361083984375,1,0,0,30.40790116712492,baixa
31017,1034.9339,333,1,1,197.53520146851014,0.0,1,1,1,80.27298661748775,alta
31018,1034.9672666666668,328,1,1,221.0022104273064,82.79766845703125,1,0,0,31.477813130591315,baixa
31018,1034.9672666666668,333,1,1,196.30010282916135,0.0,1,1,1,80.65817939959857,alta
31019,1035.0006333333333,328,1,1,219.2139533139968,76.43826293945312,1,0,0,32.57611281321259,baixa
31019,1035.0006333333333,333,1,1,193.9097228167972,0.0,1,1,1,81.16678305453857,alta
31020,1035.034,328,1,1,217.29549094270342,74.27804565429688,1,0,0,33.10694274651284,baixa
31020,1035.034,333,1,1,190.69884291543949,0.0,1,1,1,81.67932101877284,alta
31021,1035.0673666666667,328,1,1,212.94666168176087,68.06167602539062,1,0,0,34.996964084321355,baixa
31021,1035.0673666666667,333,1,1,185.75592956580513,0.0,1,1,1,82.5777534916675,alta
31022,1035.1007333333334,328,1,1,208.75526784612856,65.60220336914062,1,0,0,35.730721771919335,baixa
31022,1035.1007333333334,333,1,1,182.6872106650168,0.0,1,1,1,82.44731334368225,alta
31023,1035.1341,328,1,1,202.04825507081625,55.668975830078125,1,0,0,38.40743330762294,baixa
31023,1035.1341,333,1,1,180.60389465406308,0.0,1,1,1,82.42571760381622,alta
31024,1035.1674666666668,328,1,1,196.8791416708319,53.576324462890625,1,0,0,38.86445165535736,baixa
31024,1035.1674666666668,333,1,1,179.66243265572314,0.0,1,1,1,82.253431200707,alta
31025,1035.2008333333333,328,1,1,191.80966736184442,48.12628173828125,1,0,0,40.12672749711055,baixa
31025,1035.2008333333333,333,1,1,177.31165808142222,0.0,1,1,1,82.81734825919465,alta
31026,1035.2342,328,1,1,187.83584180902173,38.99224853515625,1,1,0,66.57332056211509,media
31026,1035.2342,333,1,1,176.28945123844,0.0,1,1,1,82.60956980618518,alta
31027,1035.2675666666667,328,1,1,184.66835540421383,33.3226318359375,1,1,0,67.51186864413796,media
31027,1035.2675666666667,333,1,1,176.60377805496267,0.0,1,1,1,82.26627927064844,alta
31028,1035.3009333333334,328,1,1,182.84664806018696,34.274169921875,1,1,0,67.2440902520816,media
31028,1035.3009333333334,333,1,1,178.35995002779143,0.0,1,1,1,81.75423153689414,alta
31029,1035.3343,328,1,1,180.37771284270764,30.325042724609375,1,1,0,68.20616463914926,media
31029,1035.3343,333,1,1,179.18028011228063,0.0,1,1,1,81.89056163572445,alta
31030,1035.3676666666668,328,1,1,179.5823282628968,33.181671142578125,1,1,0,67.4871181743455,media
31030,1035.3676666666668,333,1,1,181.25424372409896,0.0,1,1,1,81.39065078483249,alta
31031,1035.4010333333333,328,1,1,182.8120436625761,28.425537109375,1,1,0,66.90440435819221,media
31031,1035.4010333333333,333,1,1,187.883482651646,0.0,1,1,1,79.66482931840774,alta
31032,1035.4344,328,1,1,183.7820127328973,22.352630615234375,1,1,0,68.2022396652685,media
31032,1035.4344,333,1,1,190.8923449397945,0.0,1,1,1,80.20869763878589,alta
31033,1035.4677666666666,328,1,1,183.93894909047202,21.457855224609375,1,1,0,68.50407871828878,media
31033,1035.4677666666666,333,1,1,191.03289531371374,0.0,1,1,1,80.8639153813808,alta
31034,1035.5011333333334,328,1,1,182.64181176585376,16.554962158203125,1,1,0,69.67348960512987,media
31034,1035.5011333333334,333,1,1,191.20855037462414,0.0,1,1,1,80.83815878165849,alta
31035,1035.5345,328,1,1,198.32131159049905,11.511749267578125,1,1,0,64.86478327221216,media
31035,1035.5345,333,1,1,212.69377603742163,0.0,1,1,1,73.71740307493842,media
31036,1035.5678666666668,328,1,1,209.99501449771876,16.576904296875,1,1,0,63.90850535327567,media
31036,1035.5678666666668,333,1,1,229.24845264445383,0.0,1,1,1,73.21239686058043,media
31037,1035.6012333333333,328,1,1,217.94931665596573,7.972930908203125,1,1,0,65.21007436773583,media
31037,1035.6012333333333,333,1,1,239.19314922667272,0.0,1,1,1,73.76025587481499,media
31038,1035.6346,328,1,1,223.0238449330293,12.83868408203125,1,1,0,64.67946118271111,media
31038,1035.6346,333,1,1,246.5526776783417,0.0,1,1,1,73.6275089267764,media
31039,1035.6679666666666,328,1,1,207.69863295866494,5.583251953125,1,1,0,72.00841207627684,media
31039,1035.6679666666666,333,1,1,229.93703834307655,0.0,1,1,1,80.8832786772542,alta
31040,1035.7013333333334,328,1,1,196.93578805954945,4.39239501953125,1,1,0,72.19026666771515,media
31040,1035.7013333333334,333,1,1,219.57331658310912,0.0,1,1,1,80.46087008568148,alta
31041,1035.7347,328,1,1,188.7774667550124,2.339324951171875,1,1,0,72.69167235015189,media
31041,1035.7347,333,1,1,214.63039912414695,0.0,1,1,1,79.69030749467649,alta
31042,1035.7680666666668,328,1,1,182.48264091768138,0.452667236328125,1,1,0,73.15586185556222,media
31042,1035.7680666666668,333,1,1,211.36969585226507,0.0,1,1,1,79.62386117821258,alta
31043,1035.8014333333333,328,1,1,178.2396014354757,0.0,1,1,1,83.16608240230042,alta
31043,1035.8014333333333,333,1,1,210.0865099692821,0.0,1,1,1,79.29075904243447,alta
31044,1035.8348,328,1,1,175.05875055881907,0.0,1,1,1,83.23632348200464,alta
31044,1035.8348,333,1,1,208.70390294501956,0.0,1,1,1,79.4522180111593,alta
31045,1035.8681666666666,328,1,1,173.13642503228525,0.0,1,1,1,83.13490011962936,alta
31045,1035.8681666666666,333,1,1,208.78742794360505,0.0,1,1,1,79.10176803930288,alta
31046,1035.9015333333334,328,1,1,170.0153636891465,0.0,1,1,1,83.72671127781771,alta
31046,1035.9015333333334,333,1,1,207.56097317911036,0.0,1,1,1,79.53007546047105,alta
31047,1035.9349,328,1,1,167.55919351082926,0.0,1,1,1,83.81718702385777,alta
31047,1035.9349,333,1,1,206.9814728477737,0.0,1,1,1,79.43706945920118,alta
31048,1035.9682666666668,328,1,1,165.25252474632347,0.0,1,1,1,84.01297023708565,alta
31048,1035.9682666666668,333,1,1,206.54546681869198,0.0,1,1,1,79.44718805824986,alta
31049,1036.0016333333333,328,1,1,164.38293552405523,0.0,1,1,1,83.76461059945706,alta
31049,1036.0016333333333,333,1,1,208.10406244288373,0.0,1,1,1,78.8259214434002,alta
31050,1036.035,328,1,1,164.2149781209485,0.0,1,1,1,83.61769224863004,alta
31050,1036.035,333,1,1,210.3244070076742,0.0,1,1,1,78.44947890078146,alta
31051,1036.0683666666666,328,1,1,163.8663045473875,0.0,1,1,1,83.69472671242548,alta
31051,1036.0683666666666,333,1,1,211.96923716500896,0.0,1,1,1,78.41928258012098,alta
31052,1036.1017333333334,328,1,1,162.38909575445845,0.0,1,1,1,84.10577247623759,alta
31052,1036.1017333333334,333,1,1,213.34985594457044,0.0,1,1,1,78.34287002364528,alta
31053,1036.1351,328,1,1,160.94859612297137,0.0,1,1,1,84.24125696838317,alta
31053,1036.1351,333,1,1,214.7131085692191,0.0,1,1,1,78.2105968639934,alta
31054,1036.1684666666667,328,1,1,158.99116002930427,0.0,1,1,1,84.5576190855919,alta
31054,1036.1684666666667,333,1,1,214.8202358101953,0.0,1,1,1,78.49298006275268,alta
31055,1036.2018333333333,328,1,1,157.3480886116373,0.0,1,1,1,84.64857446962523,alta
31055,1036.2018333333333,333,1,1,214.78672820730372,0.0,1,1,1,78.52914561994432,alta
31056,1036.2352,328,1,1,155.87525807812972,0.0,1,1,1,84.75613465000545,alta
31056,1036.2352,333,1,1,214.89847835979154,0.0,1,1,1,78.48407712844036,alta
31057,1036.2685666666666,328,1,1,154.54290146122528,0.0,1,1,1,84.8565930644885,alta
31057,1036.2685666666666,333,1,1,214.89171253239323,0.0,1,1,1,78.51240743982028,alta
31058,1036.3019333333334,328,1,1,152.56843512149015,0.0,1,1,1,85.20386530045585,alta
31058,1036.3019333333334,333,1,1,214.3093405043549,0.0,1,1,1,78.70495275610678,alta
31059,1036.3353,328,1,1,150.77762610697874,0.0,1,1,1,85.34009282602145,alta
31059,1036.3353,333,1,1,213.79998625358434,0.0,1,1,1,78.73885069982136,alta
31060,1036.3686666666667,328,1,1,148.96844579365404,0.0,1,1,1,85.5252974937437,alta
31060,1036.3686666666667,333,1,1,213.1641661768916,0.0,1,1,1,78.83194140020579,alta
31061,1036.4020333333333,328,1,1,147.2599177309054,0.0,1,1,1,85.67266477488413,alta
31061,1036.4020333333333,333,1,1,212.94035085878915,0.0,1,1,1,78.75818848834497,alta
31062,1036.4354,328,1,1,144.9436441013842,0.0,1,1,1,86.04609943674986,alta
31062,1036.4354,333,1,1,212.43261045141784,0.0,1,1,1,78.87521171657818,alta
31063,1036.4687666666666,328,1,1,142.43823267426558,0.0,1,1,1,86.34077273223444,alta
31063,1036.4687666666666,333,1,1,212.71585227174901,0.0,1,1,1,78.66232501474782,alta
31064,1036.5021333333334,328,1,1,140.25276148732826,0.0,1,1,1,86.4846671282192,alta
31064,1036.5021333333334,333,1,1,212.5191313264316,0.0,1,1,1,78.79398842126423,alta
31065,1036.5355,328,1,1,136.82553374248474,0.0,1,1,1,87.11713309954834,alta
31065,1036.5355,333,1,1,212.94248700642538,0.0,1,1,1,78.6069683073589,alta
31066,1036.5688666666667,328,1,1,135.60323948689802,0.0,1,1,1,86.72487804428043,alta
31066,1036.5688666666667,333,1,1,215.50520702880715,0.0,1,1,1,77.85151129189686,alta
31067,1036.6022333333333,328,0,1,,,0,0,0,0.0,sem_castor
31067,1036.6022333333333,333,0,1,,,0,0,0,0.0,sem_castor
31068,1036.6356,328,0,1,,,0,0,0,0.0,sem_castor
31068,1036.6356,333,0,1,,,0,0,0,0.0,sem_castor
31069,1036.6689666666666,328,0,1,,,0,0,0,0.0,sem_castor
31069,1036.6689666666666,333,0,1,,,0,0,0,0.0,sem_castor
31069,1036.6689666666666,339,0,1,,,0,0,0,0.0,sem_castor
31070,1036.7023333333334,328,0,1,,,0,0,0,0.0,sem_castor
31070,1036.7023333333334,333,0,1,,,0,0,0,0.0,sem_castor
31071,1036.7357,328,0,1,,,0,0,0,0.0,sem_castor
31071,1036.7357,333,0,1,,,0,0,0,0.0,sem_castor
31072,1036.7690666666667,328,0,1,,,0,0,0,0.0,sem_castor
31072,1036.7690666666667,333,0,1,,,0,0,0,0.0,sem_castor
31073,1036.8024333333333,328,0,1,,,0,0,0,0.0,sem_castor
31073,1036.8024333333333,333,0,1,,,0,0,0,0.0,sem_castor
31074,1036.8358,328,0,1,,,0,0,0,0.0,sem_castor
31074,1036.8358,333,0,1,,,0,0,0,0.0,sem_castor
31075,1036.8691666666666,328,0,1,,,0,0,0,0.0,sem_castor
31075,1036.8691666666666,333,0,1,,,0,0,0,0.0,sem_castor
31076,1036.9025333333334,328,0,1,,,0,0,0,0.0,sem_castor
31076,1036.9025333333334,333,0,1,,,0,0,0,0.0,sem_castor
31077,1036.9359,328,0,1,,,0,0,0,0.0,sem_castor
31077,1036.9359,333,0,1,,,0,0,0,0.0,sem_castor
31078,1036.9692666666667,328,0,1,,,0,0,0,0.0,sem_castor
31078,1036.9692666666667,333,0,1,,,0,0,0,0.0,sem_castor
31079,1037.0026333333333,328,1,1,139.1721992474769,0.0,1,1,1,85.2500227977839,alta
31079,1037.0026333333333,333,1,1,222.24112174008138,0.0,1,1,1,76.20417439336119,alta
31080,1037.036,328,0,1,,,0,0,0,0.0,sem_castor
31080,1037.036,333,0,1,,,0,0,0,0.0,sem_castor
31081,1037.0693666666666,333,1,1,395.2790902650755,398.4380187988281,0,0,0,0.0,nula
31081,1037.0693666666666,339,1,1,770.5101766502906,366.7730712890625,0,0,0,0.0,nula
31082,1037.1027333333334,333,0,1,,,0,0,0,0.0,sem_castor
31082,1037.1027333333334,339,0,1,,,0,0,0,0.0,sem_castor
31083,1037.1361,328,0,1,,,0,0,0,0.0,sem_castor
31083,1037.1361,333,0,1,,,0,0,0,0.0,sem_castor
31083,1037.1361,339,0,1,,,0,0,0,0.0,sem_castor
31084,1037.1694666666667,328,0,1,,,0,0,0,0.0,sem_castor
31084,1037.1694666666667,333,0,1,,,0,0,0,0.0,sem_castor
31084,1037.1694666666667,339,0,1,,,0,0,0,0.0,sem_castor
31085,1037.2028333333333,328,0,1,,,0,0,0,0.0,sem_castor
31085,1037.2028333333333,333,0,1,,,0,0,0,0.0,sem_castor
31085,1037.2028333333333,339,0,1,,,0,0,0,0.0,sem_castor
31086,1037.2362,328,0,1,,,0,0,0,0.0,sem_castor
31086,1037.2362,333,0,1,,,0,0,0,0.0,sem_castor
31086,1037.2362,339,0,1,,,0,0,0,0.0,sem_castor
31087,1037.2695666666666,328,0,1,,,0,0,0,0.0,sem_castor
31087,1037.2695666666666,333,0,1,,,0,0,0,0.0,sem_castor
31087,1037.2695666666666,339,0,1,,,0,0,0,0.0,sem_castor
31088,1037.3029333333334,328,1,1,148.4085977636866,0.0,1,1,1,83.00398056984906,alta
31088,1037.3029333333334,333,1,1,340.2004141756969,0.0,1,1,1,78.83164966995199,alta
31088,1037.3029333333334,339,1,1,548.0112633819292,0.0,1,1,1,97.11528675775806,alta
31089,1037.3363,328,1,1,158.0893190468542,0.0,1,1,1,81.93223312924214,alta
31089,1037.3363,333,1,1,305.149377921692,0.0,1,1,1,77.66363733376528,alta
31089,1037.3363,339,1,1,390.82459734719225,0.0,1,1,1,97.59442900671938,alta
31090,1037.3696666666667,328,1,1,158.5096058626291,0.0,1,1,1,84.05097249005628,alta
31090,1037.3696666666667,333,1,1,274.76685629548456,0.0,1,1,1,79.6125694165666,alta
31090,1037.3696666666667,339,1,1,284.438633240578,0.0,1,1,1,96.37952830081885,alta
31091,1037.4030333333333,333,1,1,256.10988682056706,0.0,1,1,1,78.74230419542404,alta
31091,1037.4030333333333,339,1,1,208.2073353808039,0.0,1,1,1,96.96656929586688,alta
31092,1037.4364,333,1,1,241.94489419486172,0.0,1,1,1,79.11067552651173,alta
31092,1037.4364,339,1,1,155.19235607255138,0.0,1,1,1,96.85092623133713,alta
31093,1037.4697666666666,333,1,1,231.958661938423,0.0,1,1,1,79.13425466599338,alta
31093,1037.4697666666666,339,1,1,118.01268190674996,0.0,1,1,1,96.87398911467866,alta
31094,1037.5031333333334,328,1,1,160.70139541660154,0.0,1,1,1,83.41844289574625,alta
31094,1037.5031333333334,333,1,1,223.69265257621535,0.0,1,1,1,79.5594702602269,alta
31094,1037.5031333333334,339,1,1,92.86052404459824,0.0,1,1,1,96.58278443004224,alta
31095,1037.5365,328,1,1,161.3528464326961,0.0,1,1,1,83.71271011964164,alta
31095,1037.5365,333,1,1,216.66182949776342,0.0,1,1,1,79.97434243519577,alta
31095,1037.5365,339,1,1,77.0961522235112,0.0,1,1,1,95.96873820256918,alta
31096,1037.5698666666667,333,1,1,204.43944660818693,0.0,1,1,1,82.40794468008248,alta
31096,1037.5698666666667,339,1,1,72.26793302213339,0.0,1,1,1,93.89979117810815,alta
31097,1037.6032333333333,333,1,1,195.5277965974296,0.0,1,1,1,82.52660534276707,alta
31097,1037.6032333333333,339,1,1,69.75076173617137,0.0,1,1,1,93.61226379310733,alta
31098,1037.6366,333,1,1,189.50575835811873,0.0,1,1,1,82.45456642002732,alta
31098,1037.6366,339,1,1,67.72273998050242,0.0,1,1,1,93.7009310782725,alta
31099,1037.6699666666666,333,1,1,185.39233410227172,0.0,1,1,1,82.42056558280379,alta
31100,1037.7033333333334,333,1,1,182.06494329405493,0.0,1,1,1,82.56989685917843,alta
31100,1037.7033333333334,339,1,1,77.02569180730157,0.0,1,1,1,90.12674205968338,alta
31101,1037.7367,333,1,1,179.6517369798646,0.0,1,1,1,82.5979077753246,alta
31101,1037.7367,339,1,1,83.87491575531539,0.0,1,1,1,90.0143561699319,alta
31102,1037.7700666666667,333,1,1,179.38787835302094,0.0,1,1,1,82.12277917762809,alta
31102,1037.7700666666667,339,1,1,87.82599117742926,0.0,1,1,1,90.29548328376383,alta
31103,1037.8034333333333,333,1,1,180.8723867412124,0.0,1,1,1,81.56637603530073,alta
31103,1037.8034333333333,339,1,1,89.39603451283308,0.0,1,1,1,90.69405310378913,alta
31104,1037.8368,333,1,1,182.38752884840915,0.0,1,1,1,81.40771395681318,alta
31104,1037.8368,339,1,1,90.068886386623,0.0,1,1,1,90.83611259078671,alta
31105,1037.8701666666666,333,1,1,183.01169249241735,0.0,1,1,1,81.55319256715636,alta
31105,1037.8701666666666,339,1,1,91.18311629039646,0.0,1,1,1,90.62170139341322,alta
31106,1037.9035333333334,333,1,1,181.82217294596998,0.0,1,1,1,82.09533726624072,alta
31106,1037.9035333333334,339,1,1,92.82880026845633,0.0,1,1,1,90.33312704494038,alta
31107,1037.9369,333,1,1,181.38659453663846,0.0,1,1,1,81.96297550851351,alta
31107,1037.9369,339,1,1,94.07290704970156,0.0,1,1,1,90.30241771273928,alta
31108,1037.9702666666667,333,1,1,181.27585992760578,0.0,1,1,1,81.89825208268037,alta
31108,1037.9702666666667,339,1,1,94.9063408348095,0.0,1,1,1,90.3148980333272,alta
31109,1038.0036333333333,333,1,1,179.75890736243485,0.0,1,1,1,82.37806486229638,alta
31109,1038.0036333333333,339,1,1,96.44530426514581,0.0,1,1,1,89.99637810640694,alta
31110,1038.037,333,1,1,178.68162722060467,0.0,1,1,1,82.38320264436656,alta
31110,1038.037,339,1,1,98.1211819621999,0.0,1,1,1,89.79684367446738,alta
31111,1038.0703666666666,333,1,1,177.45313945010497,0.0,1,1,1,82.54133320143943,alta
31111,1038.0703666666666,339,1,1,99.98455485405941,0.0,1,1,1,89.5667575064935,alta
31112,1038.1037333333334,333,1,1,176.35715031915865,0.0,1,1,1,82.62001576530494,alta
31112,1038.1037333333334,339,1,1,103.65673609688636,0.0,1,1,1,88.7774841003184,alta
31113,1038.1371,333,1,1,175.46857884058323,0.0,1,1,1,82.66047546094259,alta
31113,1038.1371,339,1,1,105.38553017785165,0.0,1,1,1,89.05806169665625,alta
31114,1038.1704666666667,333,1,1,180.16554822127176,0.0,1,1,1,80.88748565571217,alta
31114,1038.1704666666667,339,1,1,105.50894582287032,0.0,1,1,1,89.42030843387528,alta
31115,1038.2038333333333,328,1,1,149.87417017595882,0.0,1,1,1,87.69094077564282,alta
31115,1038.2038333333333,333,1,1,178.3661971366934,0.0,1,1,1,82.58322887273228,alta
31115,1038.2038333333333,339,1,1,108.40532664610824,0.0,1,1,1,88.48364514330032,alta
31116,1038.2372,328,1,1,144.8555890038996,0.0,1,1,1,86.68544337309052,alta
31116,1038.2372,333,1,1,181.04485146795898,0.0,1,1,1,81.27049550924212,alta
31116,1038.2372,339,1,1,109.21626536703238,0.0,1,1,1,88.88915442841446,alta
31117,1038.2705666666666,328,1,1,141.14354129288975,0.0,1,1,1,86.75179033661333,alta
31117,1038.2705666666666,333,1,1,182.41055611892,0.0,1,1,1,81.44027996955042,alta
31117,1038.2705666666666,339,1,1,110.92896332046999,0.0,1,1,1,88.50747414548422,alta
31118,1038.3039333333334,328,1,1,136.66524921527616,0.0,1,1,1,87.37840989658221,alta
31118,1038.3039333333334,333,1,1,179.8075059733882,0.0,1,1,1,82.62662776995192,alta
31118,1038.3039333333334,339,1,1,114.71893928555812,0.0,1,1,1,87.64377834625695,alta
31119,1038.3373,328,1,1,134.0768800119772,0.0,1,1,1,87.19626481290535,alta
31119,1038.3373,333,1,1,177.76211945960338,0.0,1,1,1,82.70104490725612,alta
31119,1038.3373,339,1,1,118.32640634428752,0.0,1,1,1,87.32561705186771,alta
31120,1038.3706666666667,328,1,1,132.2258657699051,0.0,1,1,1,87.20931674615964,alta
31120,1038.3706666666667,333,1,1,176.1556510469313,0.0,1,1,1,82.75927752493035,alta
31120,1038.3706666666667,339,1,1,121.42421676727591,0.0,1,1,1,87.13475589124178,alta
31121,1038.4040333333332,328,1,1,131.97622627723837,0.0,1,1,1,86.86062658723172,alta
31121,1038.4040333333332,333,1,1,177.91005296627952,0.0,1,1,1,81.79963425552413,alta
31121,1038.4040333333332,339,1,1,122.1366772997491,0.0,1,1,1,87.62009147911468,alta
31122,1038.4374,328,1,1,131.19865481768826,0.0,1,1,1,87.06156785879286,alta
31122,1038.4374,333,1,1,178.75608435398055,0.0,1,1,1,81.92698424080504,alta
31122,1038.4374,339,1,1,123.56130942227904,0.0,1,1,1,87.31145489584844,alta
31123,1038.4707666666666,328,1,1,131.57018837528514,0.0,1,1,1,86.7562899990322,alta
31123,1038.4707666666666,333,1,1,179.82545817050035,0.0,1,1,1,81.767933625762,alta
31123,1038.4707666666666,339,1,1,124.97467041304215,0.0,1,1,1,87.17274872751771,alta
31124,1038.5041333333334,328,1,1,130.36314691198967,0.0,1,1,1,87.2453283169033,alta
31124,1038.5041333333334,333,1,1,177.8600638553574,0.0,1,1,1,82.67258562133095,alta
31125,1038.5375,328,1,1,128.40911496492447,0.0,1,1,1,87.61502929115609,alta
31125,1038.5375,333,1,1,176.00286299995082,0.0,1,1,1,82.83306056626644,alta
31126,1038.5708666666667,328,1,1,294.29343899435077,308.67657470703125,0,0,0,0.0,nula
31126,1038.5708666666667,333,1,1,374.6923358279775,406.15342712402344,0,0,0,0.0,nula
31127,1038.6042333333332,328,1,1,245.13163843795712,0.0,1,1,1,86.95792295269612,alta
31127,1038.6042333333332,333,1,1,316.0025247287519,0.0,1,1,1,82.09403678361078,alta
31128,1038.6376,328,1,1,210.66405735622826,0.0,1,1,1,86.9760298501139,alta
31128,1038.6376,333,1,1,275.0555976445199,0.0,1,1,1,82.0487232218688,alta
31129,1038.6709666666666,328,1,1,186.76821835636648,0.0,1,1,1,86.89887393099775,alta
31129,1038.6709666666666,333,1,1,246.210555373365,0.0,1,1,1,82.10945432593296,alta
31130,1038.7043333333334,328,0,1,,,0,0,0,0.0,sem_castor
31130,1038.7043333333334,333,0,1,,,0,0,0,0.0,sem_castor
31131,1038.7377000000001,328,0,1,,,0,0,0,0.0,sem_castor
31131,1038.7377000000001,333,0,1,,,0,0,0,0.0,sem_castor
31132,1038.7710666666667,333,0,1,,,0,0,0,0.0,sem_castor
31132,1038.7710666666667,339,0,1,,,0,0,0,0.0,sem_castor
31133,1038.8044333333335,333,0,1,,,0,0,0,0.0,sem_castor
31133,1038.8044333333335,339,0,1,,,0,0,0,0.0,sem_castor
31134,1038.8378,333,0,1,,,0,0,0,0.0,sem_castor
31134,1038.8378,339,0,1,,,0,0,0,0.0,sem_castor
31135,1038.8711666666668,328,0,1,,,0,0,0,0.0,sem_castor
31135,1038.8711666666668,333,0,1,,,0,0,0,0.0,sem_castor
31135,1038.8711666666668,339,0,1,,,0,0,0,0.0,sem_castor
31136,1038.9045333333333,333,0,1,,,0,0,0,0.0,sem_castor
31136,1038.9045333333333,339,0,1,,,0,0,0,0.0,sem_castor
31137,1038.9379000000001,333,0,1,,,0,0,0,0.0,sem_castor
31137,1038.9379000000001,339,0,1,,,0,0,0,0.0,sem_castor
31138,1038.9712666666667,333,0,1,,,0,0,0,0.0,sem_castor
31138,1038.9712666666667,339,0,1,,,0,0,0,0.0,sem_castor
31139,1039.0046333333335,328,0,1,,,0,0,0,0.0,sem_castor
31139,1039.0046333333335,333,0,1,,,0,0,0,0.0,sem_castor
31139,1039.0046333333335,339,0,1,,,0,0,0,0.0,sem_castor
31140,1039.038,328,0,1,,,0,0,0,0.0,sem_castor
31140,1039.038,333,0,1,,,0,0,0,0.0,sem_castor
31141,1039.0713666666668,328,0,1,,,0,0,0,0.0,sem_castor
31141,1039.0713666666668,333,0,1,,,0,0,0,0.0,sem_castor
31141,1039.0713666666668,339,0,1,,,0,0,0,0.0,sem_castor
31142,1039.1047333333333,328,0,1,,,0,0,0,0.0,sem_castor
31142,1039.1047333333333,333,0,1,,,0,0,0,0.0,sem_castor
31143,1039.1381000000001,328,0,1,,,0,0,0,0.0,sem_castor
31143,1039.1381000000001,333,0,1,,,0,0,0,0.0,sem_castor
31143,1039.1381000000001,339,0,1,,,0,0,0,0.0,sem_castor
31144,1039.1714666666667,328,0,1,,,0,0,0,0.0,sem_castor
31144,1039.1714666666667,333,0,1,,,0,0,0,0.0,sem_castor
31145,1039.2048333333335,328,0,1,,,0,0,0,0.0,sem_castor
31145,1039.2048333333335,333,0,1,,,0,0,0,0.0,sem_castor
31145,1039.2048333333335,339,0,1,,,0,0,0,0.0,sem_castor
31146,1039.2382,333,0,1,,,0,0,0,0.0,sem_castor
31146,1039.2382,339,0,1,,,0,0,0,0.0,sem_castor
31147,1039.2715666666668,333,0,1,,,0,0,0,0.0,sem_castor
31147,1039.2715666666668,339,0,1,,,0,0,0,0.0,sem_castor
31148,1039.3049333333333,328,1,1,178.50071398892302,54.73138427734375,1,0,0,41.26024377103348,baixa
31148,1039.3049333333333,333,1,1,228.59086806499982,0.0,1,1,1,81.25217356545188,alta
31148,1039.3049333333333,339,1,1,133.71895503042208,47.249114990234375,1,0,0,42.83789784953566,baixa
31149,1039.3383000000001,333,0,1,,,0,0,0,0.0,sem_castor
31149,1039.3383000000001,339,0,1,,,0,0,0,0.0,sem_castor
31150,1039.3716666666667,333,1,1,216.84215685553107,0.0,1,1,1,81.05715026332292,alta
31150,1039.3716666666667,339,1,1,139.31305187672535,74.574951171875,1,0,0,39.109841095065036,baixa
31151,1039.4050333333334,333,1,1,209.10530103038735,0.0,1,1,1,80.89473625616147,alta
31151,1039.4050333333334,339,1,1,144.43954365675967,65.4669189453125,1,0,0,40.00744722679519,baixa
31152,1039.4384,333,0,1,,,0,0,0,0.0,sem_castor
31152,1039.4384,339,0,1,,,0,0,0,0.0,sem_castor
31153,1039.4717666666668,333,0,1,,,0,0,0,0.0,sem_castor
31153,1039.4717666666668,339,0,1,,,0,0,0,0.0,sem_castor
31154,1039.5051333333333,333,0,1,,,0,0,0,0.0,sem_castor
31154,1039.5051333333333,339,0,1,,,0,0,0,0.0,sem_castor
31155,1039.5385,333,1,1,202.29950031768075,0.0,1,1,1,81.35807013453011,alta
31155,1039.5385,339,1,1,149.282992944938,80.06414794921875,1,0,0,37.50382711694762,baixa
31156,1039.5718666666667,333,0,1,,,0,0,0,0.0,sem_castor
31156,1039.5718666666667,339,0,1,,,0,0,0,0.0,sem_castor
31157,1039.6052333333334,333,1,1,196.8710266236026,0.0,1,1,1,81.5795411995913,alta
31157,1039.6052333333334,339,1,1,152.6022701654029,81.61837768554688,1,0,0,37.30550672455882,baixa
31158,1039.6386,333,1,1,193.32690779050807,0.0,1,1,1,81.49427028200458,alta
31158,1039.6386,339,1,1,154.95888592657155,81.16067504882812,1,0,0,37.3598522465709,baixa
31159,1039.6719666666668,333,1,1,190.64088161228247,0.0,1,1,1,81.56265128035773,alta
31159,1039.6719666666668,339,1,1,156.66638663434242,74.75714111328125,1,0,0,38.25535291714095,baixa
31160,1039.7053333333333,333,1,1,186.08321054745673,0.0,1,1,1,82.45513552704699,alta
31160,1039.7053333333333,339,1,1,158.7672647526365,76.65447998046875,1,0,0,37.68242863325791,baixa
