frame_idx,timestamp_sec,target_id,target_visible,visible_ids,num_people,castor_visible,castor_bbox,target_bbox,face_confidence,pose_confidence,gaze_to_castor_prob,gaze_label,gaze_source,body_to_castor_distance_cm,hand_to_castor_distance_px,proxemic_zone,touch_prob,touch_state,interaction_state,confidence_level
166,5.533333333333333,1,True,"[1, 2, 3, 14]",4,True,"(5.191670894622803, 139.1110076904297, 338.7586364746094, 720.0)","(851.986328125, 0.0, 1280.0, 713.2910766601562)",0.0,0.768195221821467,0.0,indeterminado,none,150.40869770353203,627.3153922557831,zona_3,0.0,sem_contato,proximidade,media
167,5.566666666666666,1,True,"[1, 2, 3, 14]",4,True,"(5.195770263671875, 139.12583923339844, 338.7811279296875, 720.0)","(852.0455322265625, 0.0, 1280.0, 713.5143432617188)",0.0,0.7605054808987511,0.0,indeterminado,none,150.36409846516537,628.5321618318558,zona_3,0.0,sem_contato,proximidade,media
168,5.6,1,True,"[1, 2, 3, 14]",4,True,"(5.170867919921875, 139.2364959716797, 336.8592529296875, 720.0)","(851.9487915039062, 0.0, 1280.0, 713.8408203125)",0.0,0.7502546906471252,0.0,indeterminado,none,150.45043717074142,629.3818655312061,zona_3,0.0,sem_contato,proximidade,media
169,5.633333333333334,1,True,"[1, 2, 3, 14]",4,True,"(5.197682857513428, 139.25537109375, 338.62451171875, 720.0)","(851.730224609375, 0.0, 1279.4825439453125, 713.4613647460938)",0.0,0.739310504661666,0.0,indeterminado,none,150.31830741957663,629.3247848749161,zona_3,0.0,sem_contato,proximidade,media
170,5.666666666666667,1,True,"[1, 2, 3, 14]",4,True,"(5.196115970611572, 139.2652130126953, 338.3968811035156, 720.0)","(851.6803588867188, 0.0, 1279.218505859375, 713.2928466796875)",0.0,0.7378291090329488,0.0,indeterminado,none,150.34690573141066,630.6384479999542,zona_3,0.0,sem_contato,proximidade,media
171,5.7,1,True,"[1, 2, 3, 14]",4,True,"(5.143076419830322, 139.66358947753906, 339.53076171875, 720.0)","(851.8040771484375, 0.0, 1278.8990478515625, 712.59033203125)",0.0,0.7328316072622935,0.0,indeterminado,none,150.3885769621119,628.7486346065998,zona_3,0.0,sem_contato,proximidade,media
172,5.733333333333333,1,True,"[1, 2, 3, 14]",4,True,"(5.189310550689697, 139.8165740966797, 322.41455078125, 720.0)","(852.074462890625, 0.0, 1278.8653564453125, 712.1475830078125)",0.0,0.7270736363199022,0.0,indeterminado,none,151.9407817660139,645.8992562890053,zona_3,0.0,sem_contato,proximidade,media
173,5.766666666666667,1,True,"[1, 2, 3, 14]",4,True,"(5.220845699310303, 140.293212890625, 332.0373840332031, 720.0)","(852.501953125, 0.0, 1278.99560546875, 711.8047485351562)",0.0,0.7211651603380839,0.0,indeterminado,none,151.24772869464715,636.0950255990028,zona_3,0.0,sem_contato,proximidade,media
174,5.8,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.124837398529053, 140.1631622314453, 330.2352294921875, 720.0)","(852.5783081054688, 0.0, 1279.256103515625, 712.3800659179688)",0.0,0.7237406041887071,0.0,indeterminado,none,151.31296376880127,637.8942187428474,zona_3,0.0,sem_contato,proximidade,media
175,5.833333333333333,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.0592041015625, 139.8870391845703, 320.7116394042969, 720.0)","(852.8523559570312, 0.0, 1279.3134765625, 712.2340698242188)",0.0,0.716854398449262,0.0,indeterminado,none,152.17989460182375,647.3399027585983,zona_3,0.0,sem_contato,proximidade,media
176,5.866666666666666,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.139505863189697, 139.85400390625, 327.4233093261719, 720.0)","(853.0814208984375, 0.0, 1279.583251953125, 712.6533203125)",0.0,0.7194993396600088,0.0,indeterminado,none,151.55996101395317,640.934149324894,zona_3,0.0,sem_contato,proximidade,media
177,5.9,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.138834476470947, 139.8125762939453, 327.5509033203125, 720.0)","(853.2210693359375, 0.0, 1279.6239013671875, 712.8037109375)",0.0,0.7210868977838092,0.0,indeterminado,none,151.53227235287068,640.5740700364113,zona_3,0.0,sem_contato,proximidade,media
178,5.933333333333334,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.26544189453125, 140.51617431640625, 331.0636291503906, 720.0)","(853.6175537109375, 0.0, 1279.723876953125, 712.6915893554688)",0.0,0.7222102946705289,0.0,indeterminado,none,151.29168059012585,636.9223380088806,zona_3,0.0,sem_contato,proximidade,media
179,5.966666666666667,1,True,"[1, 2, 3, 14]",4,True,"(5.337381839752197, 139.68544006347656, 330.15753173828125, 720.0)","(853.5888671875, 0.0, 1279.570068359375, 712.7608642578125)",0.0,0.7187664922740724,0.0,indeterminado,none,151.3317367473581,637.8405472040176,zona_3,0.0,sem_contato,proximidade,media
180,6.0,1,True,"[1, 2, 3, 14]",4,True,"(5.012288570404053, 139.97021484375, 344.6501159667969, 720.0)","(854.4348754882812, 0.0, 1279.8729248046875, 712.3258666992188)",0.0,0.7117636336220635,0.0,indeterminado,none,150.3282256233248,623.1620355844498,zona_3,0.0,sem_contato,proximidade,media
181,6.033333333333333,1,True,"[1, 2, 3, 14]",4,True,"(5.022196292877197, 139.9029083251953, 334.73370361328125, 720.0)","(854.4010009765625, 0.0, 1279.7301025390625, 712.5128784179688)",0.0,0.7123120956950717,0.0,indeterminado,none,151.10781048298008,632.5985463559628,zona_3,0.0,sem_contato,proximidade,media
182,6.066666666666666,1,True,"[1, 2, 3, 14]",4,True,"(5.043212890625, 139.8898162841797, 348.4315490722656, 720.0)","(855.6754760742188, 0.0, 1280.0, 712.628662109375)",0.0,0.7203570918904411,0.0,indeterminado,none,150.05809770166013,620.52040964365,zona_3,0.0,sem_contato,proximidade,media
183,6.1,1,True,"[1, 2, 3, 14]",4,True,"(5.219380855560303, 139.82183837890625, 335.8755798339844, 720.0)","(856.8062133789062, 0.0, 1280.0, 713.0768432617188)",0.0,0.0,0.0,indeterminado,none,151.09995381756673,,zona_3,0.0,sem_contato,proximidade,baixa
184,6.133333333333334,1,True,"[1, 2, 3, 14]",4,True,"(5.279195308685303, 139.8099822998047, 329.8544921875, 720.0)","(857.861328125, 0.0, 1280.0, 713.4306030273438)",0.0,0.719545829627249,0.0,indeterminado,none,151.61465000110846,625.6242977380753,zona_3,0.0,sem_contato,proximidade,media
185,6.166666666666667,1,True,"[1, 2, 3, 14]",4,True,"(5.266397953033447, 139.9768829345703, 319.5761413574219, 720.0)","(857.9256591796875, 0.0, 1280.0, 714.4302978515625)",0.0,0.7221706310907999,0.0,indeterminado,none,152.2710342521067,636.2045210003853,zona_3,0.0,sem_contato,proximidade,media
186,6.2,1,True,"[1, 2, 3, 14]",4,True,"(5.266825199127197, 140.0015411376953, 319.5666198730469, 720.0)","(858.1212768554688, 0.0, 1280.0, 714.8241577148438)",0.0,0.716384596294827,0.0,indeterminado,none,152.2039253808129,637.230767250061,zona_3,0.0,sem_contato,proximidade,media
187,6.233333333333333,1,True,"[1, 2, 3, 14]",4,True,"(5.381856441497803, 139.7025604248047, 326.3870849609375, 720.0)","(858.4083862304688, 0.0, 1280.0, 714.8140258789062)",0.0,0.722506990035375,0.0,indeterminado,none,151.64804986541222,635.8784042298794,zona_3,0.0,sem_contato,proximidade,media
188,6.266666666666667,1,True,"[1, 2, 3, 14]",4,True,"(5.337117671966553, 139.6240234375, 324.1344299316406, 720.0)","(858.46044921875, 0.0, 1280.0, 715.2198486328125)",0.0,0.7211185627513461,0.0,indeterminado,none,151.75872152810683,643.2554811239243,zona_3,0.0,sem_contato,proximidade,media
189,6.3,1,True,"[1, 2, 3, 14]",4,True,"(5.44012451171875, 139.95074462890625, 314.07623291015625, 720.0)","(858.4915771484375, 0.0, 1280.0, 715.4219970703125)",0.0,0.7245235244433085,0.0,indeterminado,none,152.55317316736569,653.6121706962585,zona_3,0.0,sem_contato,proximidade,media
190,6.333333333333333,1,True,"[1, 2, 3, 14]",4,True,"(5.155924320220947, 139.47340393066406, 319.4380187988281, 720.0)","(858.3280029296875, 0.0, 1280.0, 716.37353515625)",0.0,0.724010189374288,0.0,indeterminado,none,151.9108514697805,650.0419060587883,zona_3,0.0,sem_contato,proximidade,media
191,6.366666666666666,1,True,"[1, 2, 3, 14]",4,True,"(5.314920902252197, 139.47705078125, 327.0135803222656, 720.0)","(858.7633056640625, 0.0, 1280.0, 716.09716796875)",0.0,0.7310851183202531,0.0,indeterminado,none,151.35809072532942,642.5007917881012,zona_3,0.0,sem_contato,proximidade,media
192,6.4,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.187947750091553, 139.781982421875, 315.0588073730469, 720.0)","(858.867431640625, 0.0, 1280.0, 716.6909790039062)",0.0,0.738969647222095,0.0,indeterminado,none,152.2524578736018,653.6541724801064,zona_3,0.0,sem_contato,proximidade,media
193,6.433333333333334,1,True,"[1, 2, 3, 14]",4,True,"(4.929463863372803, 138.616455078125, 338.08953857421875, 720.0)","(860.3060302734375, 0.7756861448287964, 1280.0, 716.1659545898438)",0.0,0.7435328397485945,0.0,indeterminado,none,150.74038311001885,629.0314503908157,zona_3,0.0,sem_contato,proximidade,media
194,6.466666666666667,1,True,"[1, 2, 3, 14]",4,True,"(4.971659183502197, 139.3505096435547, 315.6998596191406, 720.0)","(859.843505859375, 0.29164841771125793, 1280.0, 717.1580200195312)",0.0,0.7469342582755618,0.0,indeterminado,none,152.26108564720835,649.2590082287788,zona_3,0.0,sem_contato,proximidade,media
195,6.5,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.3131103515625, 139.8685760498047, 301.5388488769531, 720.0)","(860.03759765625, 0.10661846399307251, 1280.0, 716.8021850585938)",0.0,0.7500394483407339,0.0,indeterminado,none,153.47075219078067,662.2008606791496,zona_3,0.0,sem_contato,proximidade,media
196,6.533333333333333,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.309712886810303, 139.921630859375, 301.4474182128906, 720.0)","(860.1696166992188, 0.03597783297300339, 1280.0, 716.739990234375)",0.0,0.7536307308408949,0.0,indeterminado,none,153.48797108592797,662.3273263573647,zona_3,0.0,sem_contato,proximidade,media
197,6.566666666666666,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.395670413970947, 139.73338317871094, 318.1551208496094, 720.0)","(860.6925659179688, 0.009391779080033302, 1280.0, 716.6657104492188)",0.0,0.7464266618092855,0.0,indeterminado,none,152.1360208659093,649.1841140985489,zona_3,0.0,sem_contato,proximidade,media
198,6.6,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.197906494140625, 139.48516845703125, 339.6241760253906, 720.0)","(861.8547973632812, 0.0, 1280.0, 716.6435546875)",0.0,0.7463407748275332,0.0,indeterminado,none,150.455152315577,631.1586542129517,zona_3,0.0,sem_contato,proximidade,media
199,6.633333333333334,1,True,"[1, 2, 3, 14]",4,True,"(4.9422607421875, 139.018310546875, 337.4622802734375, 720.0)","(862.6403198242188, 0.0, 1280.0, 716.6726684570312)",0.0,0.7451236645380656,0.0,indeterminado,none,150.71718157964605,633.6705660820007,zona_3,0.0,sem_contato,proximidade,media
200,6.666666666666667,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.455525875091553, 139.4396209716797, 332.3980407714844, 720.0)","(863.4974975585938, 0.0, 1280.0, 716.4192504882812)",0.0,0.7510487172338698,0.0,indeterminado,none,151.22358575678638,640.104297041893,zona_3,0.0,sem_contato,proximidade,media
201,6.7,1,True,"[1, 2, 3, 14]",4,True,"(5.273763179779053, 138.9090118408203, 337.0890197753906, 720.0)","(862.686279296875, 0.0, 1280.0, 716.7861328125)",0.0,0.7514019906520844,0.0,indeterminado,none,150.70059715983027,633.9950684309006,zona_3,0.0,sem_contato,proximidade,media
202,6.733333333333333,1,True,"[1, 2, 3, 14]",4,True,"(5.149190425872803, 138.996337890625, 334.71160888671875, 720.0)","(862.3331298828125, 0.0, 1279.924072265625, 716.3300170898438)",0.0,0.7517559230327606,0.0,indeterminado,none,150.97047214389272,638.3300448358059,zona_3,0.0,sem_contato,proximidade,media
203,6.766666666666667,1,True,"[1, 2, 3, 14]",4,True,"(5.155354976654053, 139.03208923339844, 334.8614196777344, 720.0)","(862.267333984375, 0.0, 1279.60986328125, 716.1251831054688)",0.0,0.7550192309750451,0.0,indeterminado,none,150.9688917750478,637.3849069476128,zona_3,0.0,sem_contato,proximidade,media
204,6.8,1,True,"[1, 2, 3, 14, 15]",5,True,"(0.0, 139.9315643310547, 433.0601501464844, 720.0)","(861.2470703125, 0.0, 1278.38427734375, 715.3857421875)",0.0,0.7536387840906779,0.0,indeterminado,none,143.13364515778622,533.1429325044155,zona_3,0.0,sem_contato,proximidade,media
205,6.833333333333333,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 139.737060546875, 405.0293884277344, 720.0)","(858.892822265625, 0.0, 1276.1116943359375, 714.06982421875)",0.0,0.7489186459117465,0.0,indeterminado,none,145.36526191794854,560.6263750195503,zona_3,0.0,sem_contato,proximidade,media
206,6.866666666666666,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 139.74267578125, 404.9033203125, 720.0)","(857.7785034179688, 0.0, 1275.4857177734375, 713.5930786132812)",0.0,0.7435084150897132,0.0,indeterminado,none,145.32722797701263,562.2706009745598,zona_3,0.0,sem_contato,proximidade,media
207,6.9,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 138.7670135498047, 384.4751892089844, 720.0)","(855.359130859375, 0.0, 1273.54736328125, 712.171630859375)",0.0,0.7402402626143562,0.0,indeterminado,none,146.97313032156185,581.1182464957237,zona_3,0.0,sem_contato,proximidade,media
208,6.933333333333334,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 139.16526794433594, 389.3402404785156, 720.0)","(849.483642578125, 0.6129485368728638, 1270.0787353515625, 713.0855712890625)",0.0,0.7409546077251434,0.0,indeterminado,none,145.7131694703443,570.4578568041325,zona_3,0.0,sem_contato,proximidade,media
209,6.966666666666667,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 139.609130859375, 377.17333984375, 720.0)","(845.7874755859375, 2.5701723098754883, 1267.4617919921875, 712.337646484375)",0.0,0.7463249696625603,0.0,indeterminado,none,146.7644230083157,582.6011836528778,zona_3,0.0,sem_contato,proximidade,media
210,7.0,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 139.7853240966797, 378.0104064941406, 720.0)","(841.6309814453125, 2.5222346782684326, 1267.0115966796875, 714.4025268554688)",0.0,0.749049531088935,0.0,indeterminado,none,145.86736551052905,578.4672304987907,zona_3,0.0,sem_contato,proximidade,media
211,7.033333333333333,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 140.0453338623047, 379.2314453125, 720.0)","(839.94677734375, 1.9927282333374023, 1268.77783203125, 716.6054077148438)",0.0,0.7532390455404917,0.0,indeterminado,none,145.2120741143982,579.8481411933899,zona_3,0.0,sem_contato,proximidade,media
212,7.066666666666666,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 139.6764373779297, 381.6029052734375, 720.0)","(838.8480834960938, 4.66970682144165, 1269.3519287109375, 718.9195556640625)",0.0,0.7580994301372104,0.0,indeterminado,none,145.0415533393311,583.971323788166,zona_3,0.0,sem_contato,proximidade,media
213,7.1,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 139.68267822265625, 380.998779296875, 720.0)","(837.9727783203125, 5.66228723526001, 1270.10791015625, 719.7803955078125)",0.0,0.7614289157920413,0.0,indeterminado,none,145.10893464425172,587.3507132232189,zona_3,0.0,sem_contato,proximidade,media
214,7.133333333333334,1,True,"[1, 2, 3, 14]",4,True,"(0.1686197966337204, 139.7884979248047, 392.373779296875, 720.0)","(835.6611938476562, 2.088069200515747, 1270.5653076171875, 717.9186401367188)",0.0,0.7619027396043142,0.0,indeterminado,none,143.63922646938187,576.4275370240211,zona_3,0.0,sem_contato,proximidade,media
215,7.166666666666667,1,True,"[1, 2, 3, 14]",4,True,"(4.230224609375, 137.9886932373047, 374.0426330566406, 720.0)","(833.4944458007812, 0.7252861857414246, 1269.8310546875, 715.5237426757812)",0.0,0.7650290131568909,0.0,indeterminado,none,144.80242849929064,594.6634329557419,zona_3,0.0,sem_contato,proximidade,media
216,7.2,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 139.64744567871094, 378.7220764160156, 720.0)","(832.4634399414062, 0.20907087624073029, 1267.5487060546875, 708.6048583984375)",0.0,0.769606868426005,0.0,indeterminado,none,145.80331794435858,589.8352977335453,zona_3,0.0,sem_contato,proximidade,media
217,7.233333333333333,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 139.91290283203125, 376.2318420410156, 720.0)","(827.6901245117188, 0.01871158741414547, 1266.4111328125, 709.828369140625)",0.0,0.7753304806020525,0.0,indeterminado,none,145.22117416051574,586.6891630589962,zona_3,0.0,sem_contato,proximidade,media
218,7.266666666666667,1,True,"[1, 2, 3, 14]",4,True,"(3.9405925273895264, 140.2943572998047, 373.3489990234375, 720.0)","(826.41552734375, 0.0, 1268.2332763671875, 711.5283203125)",0.0,0.7682167258527544,0.0,indeterminado,none,144.82426704572393,588.4023068547249,zona_3,0.0,sem_contato,proximidade,media
219,7.3,1,True,"[1, 2, 3, 14]",4,True,"(0.77099609375, 140.5991973876953, 368.2608947753906, 720.0)","(826.1113891601562, 0.0, 1269.42333984375, 710.8235473632812)",0.0,0.7717550231350793,0.0,indeterminado,none,145.74084286594058,593.1893312633038,zona_3,0.0,sem_contato,proximidade,media
220,7.333333333333333,1,True,"[1, 2, 3, 14]",4,True,"(4.834798336029053, 139.8494415283203, 374.9420471191406, 720.0)","(826.2528686523438, 1.37485933303833, 1269.796875, 709.5695190429688)",0.0,0.7829727100001441,0.0,indeterminado,none,145.41761791965808,584.7019810378551,zona_3,0.0,sem_contato,proximidade,media
221,7.366666666666666,1,True,"[1, 2, 3, 14]",4,True,"(4.957601070404053, 140.5458221435547, 377.50244140625, 720.0)","(827.4196166992188, 1.9114149808883667, 1269.188232421875, 703.8593139648438)",0.0,0.7846377789974213,0.0,indeterminado,none,146.54521356951068,581.5622151494026,zona_3,0.0,sem_contato,proximidade,media
222,7.4,1,True,"[1, 2, 3, 14]",4,True,"(4.962158203125, 140.5416717529297, 377.4147033691406, 720.0)","(827.3377685546875, 2.1251187324523926, 1269.5419921875, 701.6962280273438)",0.0,0.7888164718945821,0.0,indeterminado,none,147.08100278176485,581.1859079003334,zona_3,0.0,sem_contato,proximidade,media
223,7.433333333333334,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.0753173828125, 140.79876708984375, 375.2504577636719, 720.0)","(825.381103515625, 1.5276575088500977, 1272.7613525390625, 707.7530517578125)",0.0,0.7808658844894834,0.0,indeterminado,none,145.95832820844578,581.324217915535,zona_3,0.0,sem_contato,proximidade,media
224,7.466666666666667,1,True,"[1, 2, 3, 14, 15]",5,True,"(0.2432454377412796, 141.4627227783203, 376.6250915527344, 720.0)","(827.4017333984375, 1.149240255355835, 1274.3372802734375, 705.3131713867188)",0.0,0.0,0.0,indeterminado,none,146.99310981938385,,zona_3,0.0,sem_contato,proximidade,baixa
225,7.5,1,True,"[1, 2, 3, 14]",4,True,"(4.66650390625, 140.1209259033203, 373.850830078125, 720.0)","(828.9552612304688, 0.3833961486816406, 1277.428466796875, 706.93896484375)",0.0,0.0,0.0,indeterminado,none,146.74547204460598,,zona_3,0.0,sem_contato,proximidade,baixa
226,7.533333333333333,1,True,"[1, 2, 3, 14]",4,True,"(4.845662593841553, 140.8499298095703, 376.7819519042969, 720.0)","(829.322265625, 0.48592332005500793, 1280.0, 711.4934692382812)",0.0,0.0,0.0,indeterminado,none,145.80253824735163,,zona_3,0.0,sem_contato,proximidade,baixa
227,7.566666666666666,1,True,"[1, 2, 3, 14]",4,True,"(5.4114990234375, 141.0810546875, 376.6844177246094, 720.0)","(831.9193115234375, 0.3685024082660675, 1280.0, 713.2280883789062)",0.0,0.0,0.0,indeterminado,none,145.60032152408513,,zona_3,0.0,sem_contato,proximidade,baixa
228,7.6,1,True,"[1, 2, 3, 14]",4,True,"(5.296346187591553, 140.6019744873047, 372.1968994140625, 720.0)","(834.1424560546875, 2.4942939281463623, 1280.0, 714.4382934570312)",0.0,0.0,0.0,indeterminado,none,146.3613571736602,,zona_3,0.0,sem_contato,proximidade,baixa
229,7.633333333333334,1,True,"[1, 2, 3, 14]",4,True,"(5.073445796966553, 141.087890625, 377.3077087402344, 720.0)","(837.2609252929688, 1.8362551927566528, 1280.0, 715.4260864257812)",0.0,0.0,0.0,indeterminado,none,145.87404240266227,,zona_3,0.0,sem_contato,proximidade,baixa
230,7.666666666666667,1,True,"[1, 2, 3, 14]",4,True,"(4.873982906341553, 141.26454162597656, 361.8611145019531, 720.0)","(838.1666259765625, 2.1385748386383057, 1280.0, 716.5653076171875)",0.0,0.0,0.0,indeterminado,none,147.0923401562842,,zona_3,0.0,sem_contato,proximidade,baixa
231,7.7,1,True,"[1, 2, 3, 14]",4,True,"(5.090535640716553, 140.4227752685547, 361.7464904785156, 720.0)","(839.8491821289062, 1.712921142578125, 1280.0, 717.3248291015625)",0.0,0.0,0.0,indeterminado,none,146.98081191848763,,zona_3,0.0,sem_contato,proximidade,baixa
232,7.733333333333333,1,True,"[1, 2, 3, 14]",4,True,"(5.091634273529053, 140.4312286376953, 361.8160705566406, 720.0)","(840.7492065429688, 1.5440235137939453, 1280.0, 717.5992431640625)",0.0,0.0,0.0,indeterminado,none,146.95917517134296,,zona_3,0.0,sem_contato,proximidade,baixa
233,7.766666666666667,1,True,"[1, 2, 3, 14]",4,True,"(5.4815673828125, 140.7321014404297, 347.1251525878906, 720.0)","(842.4712524414062, 1.4602628946304321, 1280.0, 717.2858276367188)",0.0,0.0,0.0,indeterminado,none,148.34950951072557,,zona_3,0.0,sem_contato,proximidade,baixa
234,7.8,1,True,"[1, 2, 3, 14]",4,True,"(5.203135013580322, 140.7860565185547, 343.1322326660156, 720.0)","(846.1238403320312, 1.1519949436187744, 1280.0, 716.4772338867188)",0.0,0.0,0.0,indeterminado,none,149.11838728826976,,zona_3,0.0,sem_contato,proximidade,baixa
235,7.833333333333333,1,True,"[1, 2, 3, 14]",4,True,"(5.104939937591553, 141.2740020751953, 352.3665466308594, 720.0)","(848.7431030273438, 1.3748778104782104, 1280.0, 715.8201293945312)",0.0,0.0,0.0,indeterminado,none,148.75524806288092,,zona_3,0.0,sem_contato,proximidade,baixa
236,7.866666666666666,1,True,"[1, 2, 3, 14]",4,True,"(5.313232421875, 141.73887634277344, 349.3669128417969, 720.0)","(846.963623046875, 1.8289289474487305, 1280.0, 715.7110595703125)",0.0,0.7758303946918912,0.0,indeterminado,none,148.9577195039244,638.7708747386932,zona_3,0.0,sem_contato,proximidade,media
237,7.9,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.405069828033447, 140.72442626953125, 348.3712463378906, 720.0)","(848.8795776367188, 1.4787026643753052, 1280.0, 715.94384765625)",0.0,0.7716028094291687,0.0,indeterminado,none,149.07278351832554,604.4521834850311,zona_3,0.0,sem_contato,proximidade,media
238,7.933333333333334,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.214395999908447, 141.1182403564453, 343.7139892578125, 720.0)","(853.5335693359375, 1.133376121520996, 1280.0, 715.862060546875)",0.0,0.7688091066148546,0.0,indeterminado,none,149.81553801017228,623.1079147160053,zona_3,0.0,sem_contato,proximidade,media
239,7.966666666666667,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.204915523529053, 141.0936737060547, 343.8795471191406, 720.0)","(855.8829345703125, 0.9966684579849243, 1280.0, 715.81396484375)",0.0,0.7626539154185189,0.0,indeterminado,none,149.98110100999918,631.7894124984741,zona_3,0.0,sem_contato,proximidade,media
240,8.0,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.412190914154053, 142.0669708251953, 336.4195556640625, 720.0)","(857.3305053710938, 1.2714734077453613, 1280.0, 715.87646484375)",0.0,0.7500858737362756,0.0,indeterminado,none,150.7561005365821,648.0004248321056,zona_3,0.0,sem_contato,proximidade,media
241,8.033333333333333,1,True,"[1, 2, 3, 14]",4,True,"(0.1563517302274704, 142.45794677734375, 314.7110900878906, 720.0)","(858.7071533203125, 1.8601411581039429, 1280.0, 716.6261596679688)",0.0,0.7464185655117035,0.0,indeterminado,none,153.100635435708,652.4342316389084,zona_3,0.0,sem_contato,proximidade,media
242,8.066666666666666,1,True,"[1, 2, 3, 14]",4,True,"(0.1622314453125, 142.46685791015625, 314.579833984375, 720.0)","(859.6810913085938, 2.080873727798462, 1280.0, 716.920166015625)",0.0,0.7419085502624512,0.0,indeterminado,none,153.17703776103366,658.6951008737087,zona_3,0.0,sem_contato,proximidade,media
243,8.1,1,True,"[1, 2, 3, 14, 15]",5,True,"(745.6320190429688, 123.18099212646484, 1280.0, 718.1149291992188)","(863.442626953125, 2.740365505218506, 1280.0, 717.0122680664062)",0.0,0.7515362997849783,0.0,indeterminado,none,9.898016144732555,0.0,zona_1,1.0,toque_provavel,proximidade,media
244,8.133333333333333,1,True,"[1, 2, 3, 14, 15]",5,True,"(4.71044921875, 142.848876953125, 371.2603454589844, 720.0)","(866.8032836914062, 3.4272050857543945, 1280.0, 717.2138061523438)",0.0,0.7495159837934706,0.0,indeterminado,none,148.8546790175406,593.8263867199421,zona_3,0.0,sem_contato,proximidade,media
245,8.166666666666666,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 143.6109161376953, 283.3072204589844, 720.0)","(870.683349609375, 3.6817407608032227, 1280.0, 716.1364135742188)",0.0,0.7547645337051816,0.0,indeterminado,none,157.26407765708782,677.2361010611057,zona_3,0.0,sem_contato,proximidade,media
246,8.2,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 144.386962890625, 263.52783203125, 720.0)","(876.2305908203125, 3.0242786407470703, 1280.0, 715.6585083007812)",0.0,0.7645367350843217,0.0,indeterminado,none,159.35715100249175,707.3478071689606,zona_3,0.0,sem_contato,proximidade,media
247,8.233333333333333,1,True,"[1, 2, 3, 14]",4,True,"(0.3680013120174408, 143.21319580078125, 349.1913757324219, 720.0)","(882.697021484375, 3.0076653957366943, 1280.0, 715.4783325195312)",0.0,0.7646113832791647,0.0,indeterminado,none,152.69346070439764,625.143838763237,zona_3,0.0,sem_contato,proximidade,media
248,8.266666666666667,1,True,"[1, 2, 3, 14]",4,True,"(4.653849124908447, 140.8056640625, 354.1048278808594, 720.0)","(887.9325561523438, 2.0655689239501953, 1280.0, 714.4759521484375)",0.0,0.7632746431562636,0.0,indeterminado,none,152.37349049190794,628.1239986270666,zona_3,0.0,sem_contato,proximidade,media
249,8.3,1,True,"[1, 2, 3, 14]",4,True,"(4.654093265533447, 140.8624725341797, 353.8597412109375, 720.0)","(890.8621826171875, 1.714246392250061, 1280.0, 714.0974731445312)",0.0,0.7727662225564321,0.0,indeterminado,none,152.6470635606033,624.6830897331238,zona_3,0.0,sem_contato,proximidade,media
250,8.333333333333334,1,True,"[1, 2, 3, 14]",4,True,"(3.8389892578125, 142.332275390625, 374.835205078125, 720.0)","(890.8740234375, 1.2180132865905762, 1280.0, 714.0628662109375)",0.0,0.7776641580793593,0.0,indeterminado,none,150.8523902183011,595.5703888833523,zona_3,0.0,sem_contato,proximidade,media
251,8.366666666666667,1,True,"[1, 2, 3, 14]",4,True,"(4.305338382720947, 141.7250213623047, 362.65478515625, 719.9708862304688)","(890.97119140625, 1.0120126008987427, 1280.0, 714.8601684570312)",0.0,0.7821069922712114,0.0,indeterminado,none,151.6322492314825,606.6114676594734,zona_3,0.0,sem_contato,proximidade,media
252,8.4,1,True,"[1, 2, 3, 14]",4,True,"(4.593221187591553, 140.9525604248047, 346.846435546875, 720.0)","(893.0338745117188, 1.1689677238464355, 1280.0, 715.5308227539062)",0.8,0.7938938074641757,0.0,nao_castor,heuristic,152.99944709199582,627.9627472162247,zona_3,0.0,sem_contato,proximidade,alta
